Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|lat|lon|score
0.34299662983870727|1.3080950184868612|2.1664926424941107|2.7422671261921217|2.7541329885289225|1.8896999826114447|3.0479126454146663|1.0634411869963039|2.2760831742636842|2.3982806079218753|3.1285054934067684|3.449163970966702|2.4050864184691103|3.0665903700887798|2.5052653146851354|1.2905357031150444|2.175389420748719|1.3546160189545224|1.9090419048653238|1.5048600932671232|0.37460182311054435|0.20214276434886624|1.9705703919273967|0.8139108798346274|LOS RÍOS|QUEVEDO|QUEVEDO|Reserva QUEVEDO 561|-1.0221552170717858|-79.4637324353128|1.9224867737723905
1.2097733272990128|2.32488206644067|3.259259058499122|2.7191773845091376|2.9460145446889463|3.4614198438870196|4.715725423952969|3.7475742033765935|4.929207394481934|3.600549901512989|2.8851119935714955|0.2875943317440095|1.3578366941553095|1.6527821998962113|4.11227763030364|1.3179846879018675|0.0|0.0|0.0|0.5771187712261718|0.5219663806573744|2.4443824711493756|1.220734201915877|0.16992415520132487|MORONA SANTIAGO|GUALAQUIZA|BERMEJOS|Plaza GUALAQUIZA 331|-3.260150945766181|-78.75218402917552|2.060887361098794
2.0755759801715956|2.6552210499640325|2.653376119879535|3.269593895788167|3.4111571157564002|1.7576256244075912|2.66731760642672|2.7348107576599783|3.861047182971137|4.337479495642947|3.584612372716032|0.8454471006018274|1.4267080917537678|1.3599050704491247|1.517838186583203|1.4569407779508916|0.4280019084677901|0.6946923154712938|1.1885595229676704|1.1529356529447377|1.3651179110090776|2.9172988156675896|0.386144130096578|0.9801210056112253|ZAMORA CHINCHIPE|ZAMORA|ZAMORA|Balneario ZAMORA 835|-4.124361591932083|-78.97471398861603|2.0303136537899547
2.0835523089327816|1.5860578711120397|2.0406107709316186|1.4573154953157195|3.2907261517199147|3.5665806438213252|4.835819241234177|3.4786503197542706|4.420312344977507|3.428738412383566|2.6204457635656366|2.455748623495353|3.0281105435404427|3.33778880109348|3.9658785459362322|0.9700576851061193|0.0|0.5699209567620254|0.0|0.5210527533604352|0.49383161550822513|0.0|0.9800323672266511|1.5676513170013264|TUNGURAHUA|PELILEO|PELILEO|Cascada PELILEO 733|-1.3322630819103152|-78.53640106449673|2.1124534388657854
1.0597266779807377|2.6998449897491623|2.7980168129879583|3.203389266313763|2.3746569926993524|3.067063327898414|3.189902798616757|3.0178576996472146|4.0935296652325865|3.2808588443277413|1.4096786777995967|0.8908758426786392|0.0|1.8813757539182312|4.303152392334933|2.667256820532705|1.325996720596216|1.624580682363801|1.2244600761250186|1.6067677425717481|2.1679629257046393|0.8171357186615517|1.3366169423511804|2.0244317051618688|EL ORO|PASAJE|CASACAY|Centro PASAJE 225|-3.3403132970079534|-79.72435299751034|2.169380794843909
1.3778347201223367|2.0380516508367026|2.221405345055436|0.8138669712962958|1.850015147776795|2.332475961234211|5.0|4.783025821750094|5.0|5.0|2.5465351830620704|2.4782606731800896|3.8085543675413653|4.065305566799313|3.5349119839762047|0.5086263156904365|1.0062517173271759|0.33869401847212993|0.30365855783171813|0.0|0.5846083717761938|0.0|1.1080613663339398|1.376081428009992|COTOPAXI|LATACUNGA|MULALO|HACIENDA SAN AGUSTÍN DEL CALLO|-0.7265366688364691|-78.58930547541586|2.1698427153363533
1.9411521350386773|2.2393566161297853|3.8962229448412726|3.606328250546006|3.225323362249573|2.235498153592278|2.4915246287071646|1.4909233754227693|1.3182753050506153|1.612523857386039|2.7101204527458798|2.6848173066600456|1.1524348808313347|0.4775345065134704|3.4430190355763637|2.47514207888752|1.7798089520020373|1.889139206282382|0.9533600169726553|0.6892480260292119|1.0444653969757123|3.3691224537945956|2.078089780250141|1.8747501461305838|LOJA|LOJA|SAN  SEBASTIÁN|PARQUE NACIONAL PODOCARPUS, CAJANUMA|-4.08139202181033|-79.19833768158588|2.111590869525671
1.4533678720758647|2.87288056888143|3.5980247111671106|2.890894981036472|3.162404192838963|2.8095929295674877|3.751120542966058|2.294118163424927|3.2725113334021305|3.0308744251506696|2.170628887107577|1.2254001663630147|1.6406148610490445|1.831646106724911|3.369807485705982|0.8620105881455626|0.07157007511273239|0.4533787238018586|0.7751272868865441|0.7339726346262894|1.4807150927890107|2.11632345551565|1.4251371425783006|1.1205723943634833|LOJA|ESPÍNDOLA|JIMBURA|CERÁMICA DE SANAMBAY|-4.671946182695863|-79.44305171053614|2.017195609220045
2.7103876475048767|3.456826088440791|2.258624232326512|2.690266068176087|3.481335496960343|3.69259268975574|4.565577879864628|3.3985396483977|4.8456981134994255|3.892657590314924|1.4197021824957647|2.7317589682417713|2.7747003570840874|3.241177794448757|3.2832480509975186|0.9616048560287745|0.0|0.0|0.950938303416907|1.243451623476854|0.8133098024305274|1.9700874955706973|2.190497946012874|1.4003711885841221|ORELLANA|LORETO|AVILA (CAB. EN HUIRUNO)|Mercado LORETO 700|-0.7265879418851909|-77.33822376049164|2.4155564176679034
1.3459107298890347|2.4924089390442243|4.339532012667036|2.7375543685038126|3.1781999214004744|2.713346244625477|3.636771391252306|4.076243889149618|3.165185392046718|2.7159433985159103|1.6723947949778675|1.14800531655285|1.3528628136675451|1.1149317415532618|3.3947617036916538|1.1555559038268803|0.09106611675397291|0.7614883059633254|0.6760310429646617|1.8796406273562114|2.0055366688323457|1.7551492338475878|1.3090806361625547|2.1154777846706927|CAÑAR|CAÑAR|JUNCAL|Balneario CAÑAR 185|-2.418492243245053|-78.86737968814542|2.1180449574131677
1.8757220968652437|3.721840464018151|2.4856516228885046|3.8669461174177826|3.480903362169796|3.392792380087867|4.4529353955896145|3.9666607850712863|3.8592462220666324|3.1423584199416372|2.4241115819802133|2.5521057178214814|1.4116019442836356|2.2182424971670383|2.9401535629235336|0.9081369916264386|0.20515379769803854|0.7998593736779112|0.3007571455340563|0.21184835628835763|0.0631130312431909|1.7346386921911165|0.7330361754194975|1.0603708197091843|ORELLANA|ORELLANA|SAN LUIS DE ARMENIA|Iglesia ORELLANA 633|-0.5124923276586028|-77.10606524119054|2.158674439736676
2.1905453612311216|3.669513596292163|3.0664528108631366|2.873283084526295|3.2696955511217642|3.5920940299113737|1.9795957406550793|1.9173697526416735|2.1440827918234144|1.7677743043049727|1.371246762473371|1.3086069970451026|1.6050844782704545|0.0|0.30902827309773473|1.8944985815790998|0.42042551578874493|0.0|1.1443945640157545|1.1313300393615733|1.7244842685222261|3.9558341723414507|3.909909539954082|2.1125034159976463|ZAMORA CHINCHIPE|ZAMORA|ZAMORA|Reserva ZAMORA 207|-4.122878038961309|-78.96141823272555|1.973239734659093
1.3735637287578617|1.5146525617771474|1.7660258301550662|2.500461499546601|1.815636203774074|2.876751056248959|2.221472024752998|1.7327264961753936|4.346431664616038|2.4792698837930485|1.8746801014114525|1.6572109257527488|1.9852514923366953|2.898388135802752|3.577938919729132|3.0098757234757905|0.44378086389555704|1.4455199376333996|0.7880391731595255|2.212564100870972|1.2860592914856261|1.7098980423172012|2.0367449619767903|0.7279268824617212|NAPO|QUIJOS|PAPALLACTA|Balneario QUIJOS 340|-0.35942115921329243|-78.16323349729382|2.0117028959127734
1.6006440218417903|1.8974111234905258|3.988279219077092|2.8707171047298363|2.4750529816787554|3.728133521893964|3.5405793003560984|2.9126973212303864|3.295203139256255|1.7314743381334468|2.0717692318242626|0.0|1.3437229458272224|0.5017338791741963|2.048736035691113|1.4550732570025833|0.6929940955694376|1.0174070019994585|1.4180652840751384|0.6460099156209569|2.149075279260506|2.5112250265567138|2.427115770348063|2.4485269278189774|LOJA|CHAGUARPAMBA|AMARILLOS|Complejo CHAGUARPAMBA 200|-3.8901827151485886|-79.69639514130397|2.0321519467690323
0.7887187362016888|2.910145804350976|1.8669016390128732|3.052977436996308|2.627457185434906|2.9405053630838496|2.779453301028203|3.1864663922765004|4.615254725593649|3.8912275244824253|3.5740586100964773|3.064783052975907|3.2252326322294285|3.142409706647895|2.930791377488786|1.6416379308463607|0.8761432370042938|0.19146601916056283|0.5067434608873957|0.7746286098046478|0.49215404510871213|1.4260372770517935|0.31977759155858565|0.0|SANTA ELENA|SALINAS|ANCONCITO|POZO PETROLERO # 001 DE ANCONCITO|-2.3257654794079037|-80.86714775772383|2.117707152471759
1.5430386626964754|0.9999519450742054|1.9741917071728383|1.807957997098368|1.682131171669968|1.6673491139079482|3.812671800041783|4.04684591659445|3.8640642428245275|3.530350570270372|3.8477818285610104|1.939508436975572|2.1980424357321486|3.282936759095769|2.3877404631627375|2.316489992059773|0.7433562843786963|1.0426322444223555|1.600504899350963|1.0575376998747887|0.8530378028521176|1.0409076194162115|2.2749155964551244|1.2830907259979607|SANTA ELENA|SALINAS|JOSE LUIS TAMAYO (MUEY)|Jardín SALINAS 866|-2.239221096046849|-80.93551346714364|2.11654316315359
0.8890214662519741|0.08347342636911925|1.5314089263104924|1.59608047971248|1.5431264910012323|3.7976159281135136|5.0|3.4002201009107815|3.882865145255005|3.1288885150897587|3.1271319353467293|2.307755776565371|3.5783844286291577|4.176387087094826|3.2519585408579292|0.6307048094478497|0.10508980962622982|0.5190929210611873|1.5363705914489985|1.9033844785658696|0.5322545685897203|1.3184119465184236|1.145301318338945|0.43330918521426676|PICHINCHA|PEDRO MONCAYO|TABACUNDO|Reserva PEDRO MONCAYO 710|0.09829314308044773|-78.25086933975999|2.0590932448466606
0.965737158763705|2.794328472385648|2.2697384102260334|2.631869884376332|2.09155885455146|1.932866047744116|4.032753708008053|2.9283380900212124|3.812757228550287|4.109185654474332|3.666259039806587|2.6609511954042406|3.7136277163030944|2.9440436795619767|1.8329537261221884|1.2979525136479575|1.2398790452113861|0.20228968378812373|0.22754511378601716|0.30074240778409067|0.11502491919860247|0.08615598954032722|0.0|0.8774677818764085|ORELLANA|LORETO|LORETO|Monumento LORETO 592|-0.6925246003515574|-77.31669000296695|1.9472510967138412
0.4957065774251075|2.6695550891596675|2.2139822367328277|2.8572513306991496|3.392263970976054|2.5819470088562895|2.810084266314217|2.7606827032445147|4.037071491935897|2.828510500361631|2.125004777229609|1.63944906463854|3.0743436156660877|2.0532066868553893|1.2567162128555687|1.4007347523527858|0.05023110730830593|1.7983512389220988|2.1490997978281285|1.364672112645133|1.4616906161720695|1.1273692018121229|0.0|0.6008788358375837|PICHINCHA|DISTRITO METROPOLITANO DE QUITO|POMASQUI|CAPILLA DEL SEÑOR DEL ÁRBOL|-0.06356333130305067|-78.45021110697704|1.9478667998261994
1.0521824312131585|1.5200335729922982|2.339922213274417|2.079016818405109|1.6357040056282877|2.7868736832899583|4.630019851866501|2.932882818923378|5.0|3.7439627757462395|3.007265487961163|2.0677351451454444|1.8582345195395387|2.728757402866601|2.6300387302407073|1.6616952052504028|1.0099514375024774|0.1973294135934749|0.8860811526962481|1.6094120803316674|0.7169862718355822|0.15087142187096925|1.5242971183025114|1.0656852326436406|LOS RÍOS|PALENQUE|PALENQUE|Playa PALENQUE 705|-1.4108995040311434|-79.7497076788483|2.0347891162966567
1.9090110227361847|1.9943669313484274|3.5058435920748927|3.211949976132815|2.593946875087045|3.0395268443915326|2.50016262377355|2.2205365934927177|3.152402022999198|2.886413840252154|3.2862822083576155|2.737972966029827|2.4071947018050226|1.7599860572246144|2.363197821318914|0.6377712012013182|1.185603844940424|1.2930100464010528|1.4413996991082203|1.5990017206315918|0.7327281649918399|1.7925378632382174|1.631346895858873|1.5777171650705375|ESMERALDAS|SAN LORENZO|ALTO TAMBO (CAB EN GUADUAL)|Mercado SAN LORENZO 473|0.8790493129593941|-78.51686259719656|2.1441629449361077
1.471639026083734|2.4871262986780347|0.610318743673921|2.58333329661175|3.155628328971917|3.2963130316429097|4.140585667549927|3.430555106179866|2.706938163266545|3.032617103854517|2.1067138522522066|2.3970909815987858|3.4027933870760245|2.2289181867018377|1.93006468125507|2.0683819015815073|1.9496078033720512|1.4904439290282423|1.514860002819565|0.3071539517796317|2.214893417088003|1.4422279108654328|2.919421400513902|2.2519674715817315|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|Zona CASCALES 272|0.06993896234769262|-77.262632253524|2.2974830685011303
0.8804806862561296|0.44621397992165046|1.5591569140384354|2.1107999547271477|2.835391841582192|4.108194219222931|5.0|3.1163477672463573|3.7529290487078724|3.315343916034796|2.761442820507227|1.6059076883047392|2.029901085043345|1.133723974449365|2.55861744643994|1.853123351817271|0.8644457029824458|0.5881541828332468|0.5272635055532122|0.0|0.14104015291462357|1.9672454711372536|0.5331626988734584|1.9637750455958103|NAPO|TENA|PUERTO NAPO|Plaza TENA 141|-1.0459949464370502|-77.79965160570275|1.9021942272578942
1.7936228614037377|1.2336483441995578|3.167930445133411|1.2497692523545394|2.8260527895525196|3.0448634912122077|3.890441653522263|2.2327065947728886|2.5884374910490195|1.6281511508634805|1.9134747646329129|2.3834952170688917|2.203017309519888|3.304449008202563|2.0923841349640946|1.1277173009017039|1.3661131995218982|1.9233514370857328|1.5935266555470657|0.17414216314140962|1.54093000554268|2.321403502585245|1.7902951942860161|1.9185129747569318|PICHINCHA|RUMIÑAHUI|RUMIPAMBA|Balneario RUMIÑAHUI 145|-0.4749632875927065|-78.42378324161619|2.054518205909194
1.051014148732359|2.676643049833724|2.99368279816607|2.3414310196492814|2.648381249387973|4.115203994412299|4.300623628724813|2.9141302186550866|3.820064230939131|4.22044412572893|2.9963319718259003|2.9854358307694677|2.11054628049267|2.3900725122695725|3.3550795241169116|1.7548390050571951|0.9231416106581314|0.9096099750086323|0.8539274345243828|0.37208226742020556|0.515584878143024|1.490464677527489|0.3426443099610872|1.5989502430840348|ZAMORA CHINCHIPE|PALANDA|PALANDA|Reserva PALANDA 485|-4.642933876419741|-79.13628764211553|2.2366803743786816
0.898787831355111|2.549241605768215|2.375857849076852|3.352955381939524|3.915021438287117|2.5391923550281055|2.4949048649846723|3.750303690888381|2.445434426366874|2.330373369462146|4.51719252612454|2.607312282394314|3.132933148267672|2.861229053074518|1.1862238562765546|0.0|0.0|0.8122513825305252|1.0028593203199465|0.8462149523403967|0.02934647949727387|2.2043827977637322|1.779981332111563|1.4985420635816538|SUCUMBÍOS|CASCALES|SEVILLA.|"FINCA AGROPRODUCTIVA ""DON LUIS"""|0.07306322998834497|-77.13057458144692|2.0471059169766535
2.214600703850639|3.464499697474905|3.36278562237984|2.419091544333402|2.963865776993626|2.5571910031516873|3.853522652564759|2.347526226020929|3.133593455722929|3.5746350389481414|2.495600662361448|2.1680630822696005|2.188463975483479|2.1527899952154206|2.1678411479594937|0.9124151966852161|0.530253129958187|0.5003716382437351|1.1732667822191285|0.9977406441224624|0.9697264442272323|1.6624903298355116|2.3253733748489367|2.198177956286171|MORONA SANTIAGO|TAISHA|MACUMA|CENTRO SHUAR YUWINTS|-2.2111780360650326|-77.63297374182098|2.1805785867148706
2.1475962207935644|2.2826999273899253|3.4774370404492667|2.713756117032111|3.0077839406987583|2.5497852837342254|2.922591552752609|3.0043704983036483|2.462280179114541|2.7453645551869323|1.9748513963754037|1.5282773116563044|1.381785675073472|0.9187684620067373|1.4669454655255447|1.5501081503669496|1.3341642163089613|0.6302105607492431|1.067693669887348|0.9551154425963769|0.9248685882444851|2.351376504747262|2.288210558451827|1.8026113616557582|LOJA|CALVAS|SAN VICENTE|Terminal CALVAS 261|-4.335175665437113|-79.53232493183116|1.9786938616292193
0.571029994340986|2.1132685207919586|3.26027383537276|2.3552327453348285|3.0213189947122645|3.59845857561615|3.9446565137677903|2.0232970223198294|2.685173341483084|2.2534123503501005|3.297771739732455|2.5399653947407077|3.152079708048248|3.6688790033727816|2.212925836868351|0.4118261772022327|1.2520429893914131|1.6912489950296536|1.2831607538756393|0.0|0.10248511939479221|1.2172643469363507|1.6003019102820721|1.4237015368567778|LOS RÍOS|VINCES|VINCES CENTRAL|Reserva VINCES 281|-1.4832869244681042|-79.68385888144297|2.0699906419092176
2.0878971638597146|2.9846616371512438|0.9733150241804454|2.799358390596055|3.7036238608486283|3.5382658951581636|3.7400559146492687|1.7526289743550378|3.015311314922032|2.8553510592047155|1.2985342577189654|2.145088221453466|3.0581629252153215|3.5252857949572785|4.586904014924533|1.4094277254630279|0.9949421806656172|0.8850339577023962|1.1995417748245278|2.315189523575682|1.462985827558379|2.9350082632046144|1.6500860126358865|2.2846761789971826|CHIMBORAZO|RIOBAMBA|VELOZ|Terminal RIOBAMBA 651|-1.6829265108247897|-78.65729951267312|2.383388995575924
1.696139049137801|1.8129216486017654|2.355588930154504|3.1119402179263314|3.414063703267211|1.8730316417216988|3.3516011055691997|0.5837629146613068|2.5964521819969173|2.62220171698983|2.952612707975425|1.2334217614364447|3.0334402278591512|2.229140315286928|1.6448950356512035|1.8720942523615154|1.9031507657096678|1.449209132691856|1.7611622117781778|1.9770558917447612|1.9188468903609783|2.3959995355284054|1.273312420711497|1.3956590001370415|MORONA SANTIAGO|GUALAQUIZA|EL IDEAL|PLAYA LA UNIÓN DEL IDEAL|-3.3893203462018913|-78.64343627137757|2.102404302469151
2.446779160864086|2.4065049430376115|2.6010264237752527|3.0270686898796146|3.4994120606361814|2.7866777050802973|2.2773880454354596|2.3971749876707626|2.131212729233555|3.624884322282789|3.1909072581077123|2.1093892695839767|1.9532863747155558|0.936043843540803|0.28688983192012074|0.7741446740798383|2.092261489920901|1.4499682241936376|1.254307414225213|1.4021673853252903|1.0120656300762612|4.179742654041324|2.5700160767379128|3.0457771856388494|TUNGURAHUA|PELILEO|GARCIA MORENO (CHUMAQUI)|VERTIENTES DEL SHUSHURI|-1.3028788970131207|-78.5421331808996|2.227295682500125
0.8439348107512902|1.766296952695334|2.7891272669359237|2.945836671251386|3.830002796642074|2.7105473814533956|3.336208696157042|2.5819505207936593|1.8741770242285307|1.5152253179551507|3.6157296562375034|3.222874358870853|2.5516519300631324|1.6660580506598737|1.4915385676940767|2.039440924430372|0.6031167559446544|1.3824081136640678|0.6527590570169843|0.7478740911855859|1.0950089898784097|1.7516486160105185|2.5107008413565435|2.244183184487715|PICHINCHA|SAN MIGUEL DE LOS BANCOS|MINDO|Museo SAN MIGUEL DE LOS BANCOS 149|-0.07143537676306243|-78.7632723278662|2.0736791906818364
2.0349006276856727|2.0674928146589515|2.1206270054130396|1.2333465148571132|1.8891975519543214|2.175623273960416|3.8403536513365872|2.8528964051566086|2.796448581625562|2.9663143406136925|2.456442286818247|1.6675929795435482|2.1683967719084083|4.133671582268197|1.628996058186726|1.173992742596764|1.5626978140137062|1.5926424198642768|0.7256429995764079|1.5155542330733294|1.1161793634499597|1.8619555871066171|1.8521825738342832|2.5871358708334835|ORELLANA|AGUARICO|CONONACO|Sendero AGUARICO 747|-1.283735606659655|-76.15441723362247|2.0841785020973305
0.6193516822190087|1.4441130966545241|3.685290675033034|2.891174068233898|2.3270804707023567|2.468059292634382|1.924871814112943|1.5521843359242213|3.058034498036254|2.4188929926677987|3.021245372080641|1.3016403322568562|2.1217138091080057|2.6199488731927802|1.5531996670608166|1.474578406812633|2.4633384722337244|1.8743287443603358|0.865691524902437|0.8601308359818023|0.6134025278965501|1.1338649286789555|2.349922223341337|1.222015862327873|PICHINCHA|RUMIÑAHUI|SAN PEDRO DE TABOADA|Playa RUMIÑAHUI 668|-0.32995775003848643|-78.46571287936645|1.9110031044355482
1.862304896562252|3.101088095112791|3.1005261030908704|2.9372407039255854|3.6294548060005765|2.32891456633489|3.0796848777956196|3.4790915989601006|4.249118424404169|3.4289614914941104|1.8993176202692923|1.362167768808087|1.1704990891463116|1.3402510453522667|1.8099660802787692|1.1177530546229357|0.34306275936070485|0.5183074446137389|0.8652253622342302|0.9407534065628322|1.23920877192675|1.125420771910592|2.1015563220251736|1.2028467900831847|PASTAZA|PASTAZA|VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA)|DIQUE DE VERACRUZ|-1.5434137075661496|-77.90332194751808|2.009696743786493
2.007296127928237|2.4788365686459946|3.0358778956815833|2.4252610314790206|3.1322801201893484|3.2825122622028213|3.5660219949345393|3.1242425057958125|4.348102206148189|4.639905102085165|2.953836296631409|1.6760317930556257|1.8836341253929425|1.366365349015052|0.6683992082812353|2.4420556977483736|0.9182011141394466|0.0|0.0|0.4512701977553896|1.5434248429096282|2.747129004539155|0.6717616216833082|1.734944549929283|CAÑAR|BIBLIÁN|JERUSALEN|Mirador BIBLIÁN 769|-2.6517355383505157|-78.97813030137772|2.1290579006738155
1.7054970352291279|2.416439858414513|1.6167049945200416|1.1088683108450352|1.9302242830218135|2.6388419897680686|4.462319792525982|4.113020197274088|5.0|4.487952446355591|2.161622732635902|2.0244200076724397|3.756411742303712|3.162110164045995|1.8532198619582008|1.1393220452261694|0.30074124586478435|0.4601026187138181|0.7758309707817874|0.9597583439744035|1.2516229167834465|1.4910790302330568|1.5054983746235435|0.9358476101211066|NAPO|TENA|PUERTO NAPO|PLAYA PUERTO NAPO|-1.0369186705157343|-77.78728328472374|2.1357273572038604
1.852003972576945|2.412668367362411|3.294698605536998|1.4376439865012558|2.3947028672384914|2.095594975979405|4.574888486913282|3.5268567588554505|3.7027307836391414|3.9613252931387746|3.5557582357242863|2.2150199296567283|1.8992013269169539|1.3561092074070515|1.125405397761327|2.176697801567014|1.450015393776912|1.1841986450258595|0.21980570278608025|0.5827804923723441|0.8316559625890427|1.5689144113237419|1.821675944969525|0.9073472529263032|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|Plaza CASCALES 734|0.07091941876232148|-77.24920985470152|2.0894874917727213
1.568721005596479|1.4428587017803278|1.9012509572179253|2.9989896901684676|3.6184868463123863|2.9298440275549615|2.8429241872070623|1.2680609279377915|2.1473245489498085|1.5656038118675064|3.012460593271167|1.9389309020632863|2.051623078822392|0.46569515341776624|0.28639796402646|1.0150917378003093|2.6405058828484242|1.0192935399714067|2.1474150736649595|1.485055479996165|0.6498719567726653|3.1610096313025737|3.872831745543273|1.8836926591144858|BOLÍVAR|ECHEANDÍA|ECHEANDÍA|Laguna ECHEANDÍA 411|-1.4794613056487165|-79.19224607750817|1.9964141709670022
1.6148845978753577|3.6291663564995824|3.045997341495985|3.4316356974123616|3.5271785576097754|2.6673063944900597|3.734695888796237|3.1856190227512347|4.476752412856718|3.275512197095344|2.2472466777180227|1.753731490927524|2.9632872069349636|2.8837898807174396|2.816139795654699|2.870157793870133|1.5506771443235254|0.8410487351939452|1.0336883577406921|0.8405251271410619|2.0043022652962|1.7766039480083884|2.0423253867198805|1.4008650262342874|TUNGURAHUA|PELILEO|GUAMBALO (HUAMBALO)|Terminal PELILEO 14|-1.3849240981144455|-78.54539773817687|2.4838807209734757
0.9881415703058032|1.8028295777106877|2.497019077035211|3.1159751046626667|2.9606381996867888|3.186093245137058|4.289511261280587|3.134034438077146|3.8306683429160784|4.10070954915827|3.2874759601271863|1.7154259592852361|2.3338110206912255|2.1717291040163245|2.741902998434347|2.39091766966257|1.5496742558913015|0.29136171348541284|0.6776527741577976|0.0|0.6253154410892017|1.8978272413421235|0.6040290418575158|1.3274816548228359|CHIMBORAZO|COLTA|SANTIAGO DE QUITO|Zona COLTA 831|-1.7232384489379569|-78.7674695891313|2.1466760500347237
2.0661803956698415|3.761772901003071|2.769442913414675|2.9981430867546024|3.4303910110850007|2.3463390332519327|4.573056802180286|3.949266581109031|2.9873160243840218|3.479636006381089|1.308587610942216|1.866124806178814|2.5804182292234796|3.4833693669004893|2.2469110861506656|0.49192057172015635|1.1209041599959688|0.1701278183456003|0.3455300751516941|0.0|0.9679063687555951|0.833503522700227|0.4870753279411908|1.3365255553781656|CAÑAR|BIBLIÁN|BIBLIÁN|Balneario BIBLIÁN 469|-2.694958587974608|-78.89620546297164|2.066685385609076
2.2011428166053433|2.1213129251138336|2.943218855282518|2.6471105468188068|2.2339463090130502|2.8729202894503687|1.9686295255479038|3.433494472272153|3.401628040650976|3.0295569724988645|2.8987810635231783|1.7705389789934274|1.0981974272524633|1.4865421947035151|3.3476831391300976|0.9547553661645987|0.8442340793143496|1.0065478502350875|0.5087972419133076|1.8704150472095633|2.279419819579536|3.8132164959057784|2.1151489024420522|3.1653895214463432|CAÑAR|SUSCAL|SUSCAL|Balneario SUSCAL 739|-2.4418878526744336|-79.05312858360018|2.2505261617111296
0.8991305447294897|1.23265365104991|3.274931960830281|3.087874293535698|3.4354652319778496|3.753048434057866|3.598983182509568|3.683790684787892|3.270538172314228|2.8272621224675767|5.0|2.8561826097972567|2.4453610200445723|1.4372243577743147|1.7867386967090089|1.3294202374741275|0.3028590171612774|0.0|1.0053317413426912|0.0|0.0|2.707156751591321|1.3787794291890192|0.948903897303052|ORELLANA|LORETO|SAN JOSE DE DAHUANO|Iglesia LORETO 61|-0.7281924338962122|-77.41227526700374|2.0942348348602913
1.4072762605608726|1.4627480349831088|2.846100924861826|2.4931499135558184|2.457768159250196|1.8197092526965393|3.8806188994654716|2.1844746862898146|2.9832186395085647|2.704342188439906|2.423212299003563|1.8013019109924555|3.3274447906654037|3.31447950235723|1.787961136294665|1.6516939461292697|1.1231581306845904|1.5455249398979665|0.7744716622641454|0.30836801951993875|2.1700041473156984|3.043293133594235|2.0891288624387347|1.0560266909283793|GALÁPAGOS|ISABELA|PUERTO VILLAMIL|Plaza ISABELA 258|-0.9818234942421655|-90.96796957349164|2.1106448388207664
2.158578558658113|3.581727652569303|4.398901976361721|2.9837292844409946|3.746133050471068|2.4140162743090214|3.4613402075563986|2.601298369375538|3.082485249445308|3.1409533423070743|2.8024194839738965|0.7194500965825745|0.8967728794431953|0.8169319627806431|0.4757100333360609|2.1974580931492236|0.6551236058940412|0.20022689545726235|0.762092662112933|1.2722150123845763|0.6175975625147945|1.7270004419605256|1.5138792805429697|2.124933022719134|LOS RÍOS|QUEVEDO|QUEVEDO|PROCESIÓN DE LA VIRGEN DE LA MERCED|-1.0269692125750056|-79.47121266183191|2.014623958264433
2.2187427642599467|4.396477599205145|3.281414902325354|2.299922445833615|3.0109829483787993|2.8840918747597803|3.4883333344301666|2.7286858260906817|3.265462034619967|2.1273321828394796|1.7329349509553|1.8567112255316274|1.5993204144331254|2.079550286830336|3.0651437234834855|0.7087557132463925|0.04060104150667776|0.1964275328245253|1.8644698984215546|1.1159334818373852|1.096990232542609|1.393297674420202|2.438824113630977|1.199009832199674|BOLÍVAR|CHIMBO|MAGDALENA (CHAPACOTO)|SANTUARIO DEL GUAYCO|-1.6601391605762827|-79.06023891862296|2.08705900144195
2.1795798009212315|3.1249083257991974|2.5614459755262735|1.5731386018295996|3.1895705650318957|2.25543897939358|4.6120045936191465|3.3402023552467046|2.287313094975261|1.8440612483101588|3.6236860033492455|1.8290404132776348|3.0040852499856947|2.5547109490207167|1.4696987470903498|2.790224629402352|1.360365493544753|0.672037305273505|0.5839718547002828|0.7537756406029283|0.8935472392179309|1.1182218745108838|1.6323334802339584|1.8013832260729326|COTOPAXI|SIGCHOS|SIGCHOS|Reserva SIGCHOS 264|-0.6375985070487955|-78.8957159170486|2.1272810686223425
